AsOfDateTime,SecurityId,MetricName,MetricValue
4/5/2025 9:48,JPN92AH,TradePrice,111.8
4/5/2025 11:06,JPN92AH,Spread,1.0
4/5/2025 14:43,JPN92AH,Spread,5.0
4/5/2025 14:14,JPN92AH,Yield,4.96
4/5/2025 12:33,JPN92AH,Mark,89.5
4/5/2025 10:30,JPN92AH,Mark,102.9
4/5/2025 13:33,JPN92AH,Mark,107.0
4/5/2025 13:38,JPN92AH,CurrentFace,3800000.0
4/5/2025 11:02,LFL59PW,TradePrice,114.0
4/5/2025 10:28,LFL59PW,TradePrice,85.8
4/5/2025 12:28,LFL59PW,Spread,6.0
4/5/2025 12:19,LFL59PW,Spread,9.0
4/5/2025 11:06,LFL59PW,Spread,7.0
4/5/2025 11:49,LFL59PW,Yield,8.05
4/5/2025 10:14,LFL59PW,Mark,94.8
4/5/2025 13:06,LFL59PW,Mark,107.7
4/5/2025 10:11,LFL59PW,Mark,110.7
4/5/2025 13:58,LFL59PW,CurrentFace,19800000.0
4/5/2025 12:27,LFL59PW,CurrentFace,2700000.0
4/5/2025 10:46,RND86XU,TradePrice,106.5
4/5/2025 14:47,RND86XU,Spread,6.0
4/5/2025 11:46,RND86XU,Spread,8.0
4/5/2025 12:29,RND86XU,Spread,8.0
4/5/2025 9:47,RND86XU,Spread,12.0
4/5/2025 9:32,RND86XU,Yield,7.07
4/5/2025 14:38,RND86XU,Mark,108.5
4/5/2025 11:41,RND86XU,CurrentFace,8300000.0
4/5/2025 9:30,RND86XU,CurrentFace,13900000.0
4/5/2025 11:51,RND86XU,CurrentFace,10700000.0
4/5/2025 11:07,UXP54RA,TradePrice,121.2
4/5/2025 12:47,UXP54RA,Spread,12.0
4/5/2025 13:48,UXP54RA,Spread,5.0
4/5/2025 12:36,UXP54RA,Yield,6.38
4/5/2025 12:58,UXP54RA,Yield,4.38
4/5/2025 14:30,UXP54RA,Mark,115.8
4/5/2025 12:23,UXP54RA,CurrentFace,5400000.0
4/5/2025 10:06,UXP54RA,CurrentFace,14900000.0
4/5/2025 12:48,HZI97XK,TradePrice,108.8
4/5/2025 9:37,HZI97XK,TradePrice,113.3
4/5/2025 13:58,HZI97XK,TradePrice,86.1
4/5/2025 11:29,HZI97XK,TradePrice,100.4
4/5/2025 10:54,HZI97XK,Spread,4.0
4/5/2025 10:44,HZI97XK,Spread,3.0
4/5/2025 12:49,HZI97XK,Spread,1.0
4/5/2025 11:22,HZI97XK,Spread,3.0
4/5/2025 13:06,HZI97XK,Yield,1.73
4/5/2025 10:49,HZI97XK,Yield,0.59
4/5/2025 12:28,HZI97XK,Yield,6.79
4/5/2025 9:50,HZI97XK,Mark,88.6
4/5/2025 11:49,HZI97XK,CurrentFace,5600000.0
4/5/2025 9:46,HZI97XK,CurrentFace,16300000.0
4/5/2025 11:22,PXL69KL,TradePrice,107.2
4/5/2025 9:45,PXL69KL,TradePrice,89.5
4/5/2025 10:25,PXL69KL,TradePrice,99.7
4/5/2025 9:59,PXL69KL,Spread,6.0
4/5/2025 12:43,PXL69KL,Spread,2.0
4/5/2025 14:12,PXL69KL,Yield,6.74
4/5/2025 11:59,PXL69KL,Yield,3.48
4/5/2025 11:35,PXL69KL,Mark,94.6
4/5/2025 12:54,PXL69KL,Mark,80.1
4/5/2025 10:55,PXL69KL,CurrentFace,18700000.0
4/5/2025 10:46,PXL69KL,CurrentFace,4100000.0
4/5/2025 13:44,RRZ21YR,TradePrice,98.0
4/5/2025 10:00,RRZ21YR,TradePrice,86.4
4/5/2025 13:32,RRZ21YR,Spread,4.0
4/5/2025 14:28,RRZ21YR,Spread,7.0
4/5/2025 10:53,RRZ21YR,Yield,7.18
4/5/2025 14:53,RRZ21YR,Yield,7.84
4/5/2025 13:58,RRZ21YR,Yield,1.91
4/5/2025 10:34,RRZ21YR,Mark,78.2
4/5/2025 12:18,RRZ21YR,Mark,76.3
4/5/2025 10:25,RRZ21YR,Mark,104.8
4/5/2025 12:43,RRZ21YR,Mark,100.5
4/5/2025 14:11,RRZ21YR,CurrentFace,15400000.0
4/5/2025 14:49,RRZ21YR,CurrentFace,11000000.0
4/5/2025 12:55,JMW11DH,TradePrice,115.6
4/5/2025 11:46,JMW11DH,TradePrice,105.4
4/5/2025 10:48,JMW11DH,TradePrice,116.2
4/5/2025 10:23,JMW11DH,TradePrice,122.3
4/5/2025 10:27,JMW11DH,Spread,12.0
4/5/2025 11:50,JMW11DH,Spread,12.0
4/5/2025 10:42,JMW11DH,Spread,4.0
4/5/2025 15:00,JMW11DH,Spread,2.0
4/5/2025 13:43,JMW11DH,Yield,4.17
4/5/2025 13:04,JMW11DH,Yield,2.7
4/5/2025 13:44,JMW11DH,Yield,1.76
4/5/2025 9:40,JMW11DH,Mark,113.3
4/5/2025 10:36,JMW11DH,Mark,82.9
4/5/2025 14:41,JMW11DH,CurrentFace,16400000.0
4/5/2025 10:33,JMW11DH,CurrentFace,13400000.0
4/5/2025 13:45,JMW11DH,CurrentFace,8400000.0
4/5/2025 13:23,JMW11DH,CurrentFace,4200000.0
4/5/2025 15:00,WTS85NW,TradePrice,91.5
4/5/2025 11:40,WTS85NW,TradePrice,104.1
4/5/2025 13:09,WTS85NW,TradePrice,110.0
4/5/2025 9:43,WTS85NW,TradePrice,105.7
4/5/2025 13:32,WTS85NW,Spread,6.0
4/5/2025 10:07,WTS85NW,Spread,5.0
4/5/2025 12:38,WTS85NW,Spread,2.0
4/5/2025 12:21,WTS85NW,Spread,11.0
4/5/2025 11:28,WTS85NW,Yield,3.52
4/5/2025 10:31,WTS85NW,Yield,1.84
4/5/2025 14:55,WTS85NW,Yield,3.02
4/5/2025 13:33,WTS85NW,Yield,5.93
4/5/2025 14:06,WTS85NW,Mark,118.2
4/5/2025 13:52,WTS85NW,Mark,86.0
4/5/2025 9:54,WTS85NW,CurrentFace,10200000.0
4/5/2025 14:58,WTS85NW,CurrentFace,12000000.0
4/5/2025 11:39,WTS85NW,CurrentFace,12500000.0
4/5/2025 14:57,GMD24AY,TradePrice,87.9
4/5/2025 12:30,GMD24AY,TradePrice,99.1
4/5/2025 11:26,GMD24AY,Spread,1.0
4/5/2025 12:37,GMD24AY,Spread,12.0
4/5/2025 10:00,GMD24AY,Spread,9.0
4/5/2025 13:52,GMD24AY,Yield,7.71
4/5/2025 14:28,GMD24AY,Yield,2.5
4/5/2025 12:15,GMD24AY,Mark,85.5
4/5/2025 11:10,GMD24AY,Mark,94.3
4/5/2025 10:21,GMD24AY,CurrentFace,17200000.0
4/5/2025 11:04,HGH26BI,TradePrice,108.1
4/5/2025 14:13,HGH26BI,TradePrice,96.7
4/5/2025 13:14,HGH26BI,TradePrice,96.7
4/5/2025 13:28,HGH26BI,Spread,9.0
4/5/2025 11:33,HGH26BI,Spread,3.0
4/5/2025 9:57,HGH26BI,Spread,7.0
4/5/2025 11:49,HGH26BI,Spread,12.0
4/5/2025 14:39,HGH26BI,Yield,2.68
4/5/2025 14:48,HGH26BI,Yield,1.29
4/5/2025 13:58,HGH26BI,Yield,4.85
4/5/2025 10:51,HGH26BI,Mark,107.6
4/5/2025 9:32,HGH26BI,CurrentFace,16600000.0
4/5/2025 14:29,PCS17XN,TradePrice,108.9
4/5/2025 13:43,PCS17XN,TradePrice,97.4
4/5/2025 10:54,PCS17XN,TradePrice,106.6
4/5/2025 11:25,PCS17XN,TradePrice,118.9
4/5/2025 13:15,PCS17XN,Spread,4.0
4/5/2025 14:58,PCS17XN,Spread,9.0
4/5/2025 10:48,PCS17XN,Spread,6.0
4/5/2025 14:02,PCS17XN,Spread,4.0
4/5/2025 13:00,PCS17XN,Yield,7.69
4/5/2025 10:12,PCS17XN,Yield,4.3
4/5/2025 14:49,PCS17XN,Yield,6.97
4/5/2025 14:54,PCS17XN,Mark,110.2
4/5/2025 12:57,PCS17XN,Mark,112.4
4/5/2025 14:08,PCS17XN,Mark,105.9
4/5/2025 10:41,PCS17XN,Mark,107.0
4/5/2025 12:11,PCS17XN,CurrentFace,10600000.0
4/5/2025 13:28,PCS17XN,CurrentFace,14500000.0
4/5/2025 10:24,PCS17XN,CurrentFace,7000000.0
4/5/2025 14:22,PCS17XN,CurrentFace,18900000.0
4/5/2025 9:59,LAS87XO,TradePrice,117.1
4/5/2025 14:42,LAS87XO,TradePrice,115.9
4/5/2025 13:34,LAS87XO,TradePrice,95.6
4/5/2025 13:53,LAS87XO,Spread,3.0
4/5/2025 9:57,LAS87XO,Spread,5.0
4/5/2025 9:50,LAS87XO,Yield,4.06
4/5/2025 11:18,LAS87XO,Mark,92.4
4/5/2025 13:08,LAS87XO,Mark,95.8
4/5/2025 11:44,LAS87XO,Mark,93.8
4/5/2025 14:16,LAS87XO,Mark,100.9
4/5/2025 9:54,LAS87XO,CurrentFace,4800000.0
4/5/2025 10:55,LAS87XO,CurrentFace,3300000.0
4/5/2025 11:24,LAS87XO,CurrentFace,5500000.0
4/5/2025 12:00,SHY49RS,TradePrice,122.5
4/5/2025 14:25,SHY49RS,TradePrice,111.2
4/5/2025 10:08,SHY49RS,Spread,10.0
4/5/2025 12:28,SHY49RS,Yield,3.86
4/5/2025 13:00,SHY49RS,Mark,92.6
4/5/2025 13:55,SHY49RS,Mark,89.2
4/5/2025 10:46,SHY49RS,Mark,109.8
4/5/2025 11:13,SHY49RS,Mark,78.5
4/5/2025 12:45,SHY49RS,CurrentFace,5800000.0
4/5/2025 14:54,AHZ12NA,TradePrice,122.6
4/5/2025 13:31,AHZ12NA,TradePrice,101.9
4/5/2025 14:20,AHZ12NA,TradePrice,99.8
4/5/2025 9:59,AHZ12NA,Spread,1.0
4/5/2025 9:55,AHZ12NA,Spread,1.0
4/5/2025 12:07,AHZ12NA,Spread,10.0
4/5/2025 12:31,AHZ12NA,Spread,6.0
4/5/2025 9:46,AHZ12NA,Yield,1.1
4/5/2025 13:44,AHZ12NA,Yield,6.22
4/5/2025 13:53,AHZ12NA,Yield,6.15
4/5/2025 10:12,AHZ12NA,Mark,109.2
4/5/2025 10:58,AHZ12NA,Mark,102.4
4/5/2025 11:53,AHZ12NA,Mark,105.4
4/5/2025 14:09,AHZ12NA,Mark,81.9
4/5/2025 12:35,AHZ12NA,CurrentFace,12200000.0
4/5/2025 13:25,AHZ12NA,CurrentFace,13200000.0
4/5/2025 13:01,AHZ12NA,CurrentFace,15800000.0
4/5/2025 9:32,AHZ12NA,CurrentFace,2400000.0
4/5/2025 14:06,EYF35OX,TradePrice,102.9
4/5/2025 14:12,EYF35OX,TradePrice,125.0
4/5/2025 14:18,EYF35OX,TradePrice,110.7
4/5/2025 10:26,EYF35OX,Spread,8.0
4/5/2025 14:30,EYF35OX,Spread,3.0
4/5/2025 11:13,EYF35OX,Spread,8.0
4/5/2025 11:59,EYF35OX,Yield,1.66
4/5/2025 10:54,EYF35OX,Yield,3.53
4/5/2025 9:59,EYF35OX,Mark,116.7
4/5/2025 12:34,EYF35OX,CurrentFace,10600000.0
4/5/2025 11:10,EYF35OX,CurrentFace,13000000.0
4/5/2025 13:44,EYF35OX,CurrentFace,2300000.0
4/5/2025 14:48,EYF35OX,CurrentFace,10500000.0
4/5/2025 13:20,JLK41QT,TradePrice,93.7
4/5/2025 9:49,JLK41QT,Spread,10.0
4/5/2025 14:49,JLK41QT,Spread,4.0
4/5/2025 10:14,JLK41QT,Yield,6.82
4/5/2025 10:56,JLK41QT,Mark,80.9
4/5/2025 9:43,JLK41QT,CurrentFace,15400000.0
4/5/2025 12:24,JLK41QT,CurrentFace,19100000.0
4/5/2025 11:24,ZIU48UU,TradePrice,94.0
4/5/2025 11:23,ZIU48UU,TradePrice,90.8
4/5/2025 13:01,ZIU48UU,Spread,10.0
4/5/2025 14:24,ZIU48UU,Spread,8.0
4/5/2025 11:35,ZIU48UU,Yield,7.57
4/5/2025 10:56,ZIU48UU,Mark,101.9
4/5/2025 14:01,ZIU48UU,Mark,92.4
4/5/2025 13:38,ZIU48UU,Mark,107.1
4/5/2025 10:55,ZIU48UU,CurrentFace,14100000.0
4/5/2025 14:20,ZIU48UU,CurrentFace,9300000.0
4/5/2025 9:31,ZIU48UU,CurrentFace,9100000.0
4/5/2025 12:25,ZIU48UU,CurrentFace,3800000.0
4/5/2025 14:50,GTR84BF,TradePrice,107.2
4/5/2025 12:23,GTR84BF,TradePrice,106.1
4/5/2025 12:13,GTR84BF,Spread,9.0
4/5/2025 10:15,GTR84BF,Spread,8.0
4/5/2025 10:30,GTR84BF,Spread,11.0
4/5/2025 12:04,GTR84BF,Spread,6.0
4/5/2025 12:10,GTR84BF,Yield,3.68
4/5/2025 12:22,GTR84BF,Yield,3.99
4/5/2025 14:27,GTR84BF,Mark,91.8
4/5/2025 10:36,GTR84BF,CurrentFace,10300000.0
4/5/2025 12:42,GTR84BF,CurrentFace,19700000.0
4/5/2025 10:54,GTR84BF,CurrentFace,17600000.0
4/5/2025 9:48,GTR84BF,CurrentFace,7800000.0
4/5/2025 14:58,BMV57TF,TradePrice,112.9
4/5/2025 14:19,BMV57TF,Spread,6.0
4/5/2025 11:24,BMV57TF,Spread,6.0
4/5/2025 12:52,BMV57TF,Spread,2.0
4/5/2025 12:47,BMV57TF,Yield,3.32
4/5/2025 9:32,BMV57TF,Yield,4.38
4/5/2025 9:57,BMV57TF,Yield,6.84
4/5/2025 12:33,BMV57TF,Yield,1.81
4/5/2025 9:46,BMV57TF,Mark,82.9
4/5/2025 13:50,BMV57TF,CurrentFace,15200000.0
4/5/2025 9:58,BBQ17KZ,TradePrice,95.0
4/5/2025 13:31,BBQ17KZ,Spread,10.0
4/5/2025 11:50,BBQ17KZ,Spread,5.0
4/5/2025 13:05,BBQ17KZ,Yield,2.13
4/5/2025 11:05,BBQ17KZ,Yield,1.67
4/5/2025 13:49,BBQ17KZ,Mark,101.2
4/5/2025 14:45,BBQ17KZ,Mark,110.2
4/5/2025 13:00,BBQ17KZ,Mark,97.4
4/5/2025 12:11,BBQ17KZ,Mark,110.5
4/5/2025 13:01,BBQ17KZ,CurrentFace,7100000.0
4/5/2025 11:29,BBQ17KZ,CurrentFace,14700000.0
4/5/2025 10:50,GTI99LO,TradePrice,110.3
4/5/2025 14:22,GTI99LO,TradePrice,92.7
4/5/2025 10:25,GTI99LO,Spread,12.0
4/5/2025 9:57,GTI99LO,Spread,10.0
4/5/2025 13:56,GTI99LO,Yield,1.48
4/5/2025 13:58,GTI99LO,Yield,0.69
4/5/2025 13:11,GTI99LO,Yield,2.03
4/5/2025 9:49,GTI99LO,Mark,83.0
4/5/2025 10:20,GTI99LO,CurrentFace,1700000.0
4/5/2025 14:41,GTI99LO,CurrentFace,13200000.0
4/5/2025 14:07,FXK38HS,TradePrice,104.6
4/5/2025 10:11,FXK38HS,TradePrice,87.2
4/5/2025 13:38,FXK38HS,TradePrice,103.6
4/5/2025 11:44,FXK38HS,TradePrice,85.8
4/5/2025 9:48,FXK38HS,Spread,8.0
4/5/2025 14:12,FXK38HS,Spread,10.0
4/5/2025 11:35,FXK38HS,Spread,8.0
4/5/2025 11:27,FXK38HS,Yield,8.37
4/5/2025 10:54,FXK38HS,Mark,115.1
4/5/2025 10:52,FXK38HS,CurrentFace,19000000.0
4/5/2025 11:04,FXK38HS,CurrentFace,5800000.0
4/5/2025 9:38,KGP30NU,TradePrice,123.0
4/5/2025 10:05,KGP30NU,TradePrice,116.4
4/5/2025 13:13,KGP30NU,TradePrice,102.7
4/5/2025 11:57,KGP30NU,Spread,3.0
4/5/2025 12:47,KGP30NU,Spread,10.0
4/5/2025 9:53,KGP30NU,Spread,9.0
4/5/2025 10:12,KGP30NU,Spread,5.0
4/5/2025 10:11,KGP30NU,Yield,4.1
4/5/2025 14:41,KGP30NU,Yield,7.79
4/5/2025 10:14,KGP30NU,Yield,6.59
4/5/2025 10:41,KGP30NU,Yield,4.81
4/5/2025 12:52,KGP30NU,Mark,108.7
4/5/2025 11:34,KGP30NU,Mark,85.6
4/5/2025 11:46,KGP30NU,Mark,114.8
4/5/2025 11:04,KGP30NU,CurrentFace,16000000.0
4/5/2025 9:54,KGP30NU,CurrentFace,7400000.0
4/5/2025 13:18,KGP30NU,CurrentFace,5300000.0
4/5/2025 14:42,KGP30NU,CurrentFace,7000000.0
4/5/2025 12:41,AEO16UL,TradePrice,117.7
4/5/2025 14:00,AEO16UL,TradePrice,114.5
4/5/2025 10:25,AEO16UL,Spread,12.0
4/5/2025 12:57,AEO16UL,Spread,4.0
4/5/2025 13:27,AEO16UL,Spread,2.0
4/5/2025 10:28,AEO16UL,Spread,5.0
4/5/2025 14:37,AEO16UL,Yield,5.74
4/5/2025 12:11,AEO16UL,Yield,6.94
4/5/2025 11:12,AEO16UL,Mark,79.9
4/5/2025 12:01,AEO16UL,Mark,108.6
4/5/2025 14:46,AEO16UL,Mark,102.3
4/5/2025 14:55,AEO16UL,CurrentFace,8300000.0
4/6/2025 11:15,WJB41XV,TradePrice,103.0
4/6/2025 10:33,WJB41XV,TradePrice,99.0
4/6/2025 11:54,WJB41XV,Spread,6.0
4/6/2025 14:31,WJB41XV,Spread,3.0
4/6/2025 9:49,WJB41XV,Yield,2.21
4/6/2025 13:59,WJB41XV,Mark,103.2
4/6/2025 10:18,WJB41XV,Mark,87.8
4/6/2025 14:51,WJB41XV,CurrentFace,19500000.0
4/6/2025 13:53,WJB41XV,CurrentFace,8900000.0
4/6/2025 14:22,WJB41XV,CurrentFace,19400000.0
4/6/2025 10:19,XVD17FP,TradePrice,89.8
4/6/2025 10:34,XVD17FP,TradePrice,124.0
4/6/2025 13:23,XVD17FP,TradePrice,97.6
4/6/2025 12:04,XVD17FP,Spread,7.0
4/6/2025 10:03,XVD17FP,Spread,9.0
4/6/2025 10:07,XVD17FP,Spread,10.0
4/6/2025 11:48,XVD17FP,Spread,6.0
4/6/2025 12:28,XVD17FP,Yield,4.24
4/6/2025 13:07,XVD17FP,Yield,5.64
4/6/2025 10:50,XVD17FP,Yield,5.18
4/6/2025 13:05,XVD17FP,Yield,1.45
4/6/2025 13:17,XVD17FP,Mark,87.0
4/6/2025 11:15,XVD17FP,Mark,77.0
4/6/2025 10:11,XVD17FP,CurrentFace,12600000.0
4/6/2025 14:31,XVD17FP,CurrentFace,2200000.0
4/6/2025 14:15,MBZ91OQ,TradePrice,117.1
4/6/2025 9:47,MBZ91OQ,TradePrice,114.7
4/6/2025 13:13,MBZ91OQ,TradePrice,88.1
4/6/2025 13:18,MBZ91OQ,Spread,10.0
4/6/2025 13:39,MBZ91OQ,Yield,8.12
4/6/2025 9:37,MBZ91OQ,Mark,98.0
4/6/2025 10:54,MBZ91OQ,Mark,78.8
4/6/2025 13:17,MBZ91OQ,CurrentFace,13200000.0
4/6/2025 11:40,MBZ91OQ,CurrentFace,13700000.0
4/6/2025 12:13,WXT79MB,TradePrice,100.1
4/6/2025 12:32,WXT79MB,TradePrice,110.8
4/6/2025 11:14,WXT79MB,TradePrice,95.5
4/6/2025 13:43,WXT79MB,Spread,4.0
4/6/2025 10:53,WXT79MB,Spread,12.0
4/6/2025 10:01,WXT79MB,Yield,0.4
4/6/2025 12:31,WXT79MB,Yield,7.79
4/6/2025 12:11,WXT79MB,Mark,77.9
4/6/2025 10:47,WXT79MB,Mark,83.3
4/6/2025 11:16,WXT79MB,Mark,111.1
4/6/2025 12:14,WXT79MB,Mark,99.9
4/6/2025 14:47,WXT79MB,CurrentFace,12100000.0
4/6/2025 10:10,WXT79MB,CurrentFace,16200000.0
4/6/2025 11:35,YQW62ZF,TradePrice,109.9
4/6/2025 9:36,YQW62ZF,Spread,4.0
4/6/2025 12:55,YQW62ZF,Yield,4.54
4/6/2025 11:52,YQW62ZF,Yield,8.15
4/6/2025 9:41,YQW62ZF,Yield,5.64
4/6/2025 14:01,YQW62ZF,Mark,78.3
4/6/2025 13:50,YQW62ZF,Mark,110.9
4/6/2025 12:14,YQW62ZF,CurrentFace,8000000.0
4/6/2025 10:53,YQW62ZF,CurrentFace,1900000.0
4/6/2025 12:49,LGP30YU,TradePrice,124.4
4/6/2025 9:34,LGP30YU,TradePrice,122.7
4/6/2025 11:23,LGP30YU,TradePrice,102.1
4/6/2025 9:45,LGP30YU,TradePrice,93.9
4/6/2025 11:11,LGP30YU,Spread,9.0
4/6/2025 11:52,LGP30YU,Spread,5.0
4/6/2025 12:06,LGP30YU,Spread,10.0
4/6/2025 13:58,LGP30YU,Yield,6.86
4/6/2025 14:31,LGP30YU,Yield,6.31
4/6/2025 13:09,LGP30YU,Mark,91.7
4/6/2025 13:49,LGP30YU,Mark,115.9
4/6/2025 13:46,LGP30YU,Mark,86.7
4/6/2025 11:12,LGP30YU,CurrentFace,8700000.0
4/6/2025 12:55,LGP30YU,CurrentFace,2000000.0
4/6/2025 12:44,LGP30YU,CurrentFace,5800000.0
4/6/2025 14:31,CFN12WD,TradePrice,120.5
4/6/2025 13:52,CFN12WD,TradePrice,103.9
4/6/2025 14:27,CFN12WD,TradePrice,117.6
4/6/2025 9:34,CFN12WD,Spread,5.0
4/6/2025 11:38,CFN12WD,Yield,0.52
4/6/2025 10:38,CFN12WD,Yield,3.47
4/6/2025 10:58,CFN12WD,Mark,113.0
4/6/2025 10:00,CFN12WD,Mark,110.0
4/6/2025 12:52,CFN12WD,Mark,84.7
4/6/2025 11:20,CFN12WD,Mark,97.3
4/6/2025 10:49,CFN12WD,CurrentFace,5100000.0
4/6/2025 11:10,JQL24TF,TradePrice,100.8
4/6/2025 13:00,JQL24TF,Spread,8.0
4/6/2025 14:34,JQL24TF,Yield,7.75
4/6/2025 14:32,JQL24TF,Yield,1.65
4/6/2025 9:34,JQL24TF,Yield,0.27
4/6/2025 14:17,JQL24TF,Mark,109.3
4/6/2025 10:40,JQL24TF,Mark,92.4
4/6/2025 14:23,JQL24TF,Mark,98.4
4/6/2025 9:30,JQL24TF,CurrentFace,17000000.0
4/6/2025 14:44,JUI05RA,TradePrice,118.5
4/6/2025 10:51,JUI05RA,TradePrice,114.7
4/6/2025 12:46,JUI05RA,Spread,8.0
4/6/2025 14:31,JUI05RA,Spread,8.0
4/6/2025 12:38,JUI05RA,Yield,5.78
4/6/2025 11:21,JUI05RA,Yield,2.12
4/6/2025 12:53,JUI05RA,Yield,0.71
4/6/2025 14:37,JUI05RA,Yield,2.58
4/6/2025 13:29,JUI05RA,Mark,95.4
4/6/2025 10:23,JUI05RA,CurrentFace,14400000.0
4/6/2025 11:50,MPZ70CG,TradePrice,95.8
4/6/2025 10:43,MPZ70CG,Spread,10.0
4/6/2025 12:10,MPZ70CG,Spread,10.0
4/6/2025 13:48,MPZ70CG,Spread,10.0
4/6/2025 12:59,MPZ70CG,Yield,1.52
4/6/2025 11:04,MPZ70CG,Mark,92.0
4/6/2025 13:36,MPZ70CG,CurrentFace,19800000.0
4/6/2025 10:14,MPZ70CG,CurrentFace,2800000.0
4/6/2025 12:41,MPZ70CG,CurrentFace,10800000.0
4/6/2025 13:38,SMS96VL,TradePrice,118.9
4/6/2025 14:05,SMS96VL,TradePrice,117.3
4/6/2025 14:45,SMS96VL,Spread,6.0
4/6/2025 14:28,SMS96VL,Yield,7.92
4/6/2025 13:08,SMS96VL,Yield,7.77
4/6/2025 9:55,SMS96VL,Mark,106.9
4/6/2025 12:16,SMS96VL,Mark,98.3
4/6/2025 13:19,SMS96VL,Mark,78.5
4/6/2025 13:04,SMS96VL,Mark,117.8
4/6/2025 11:19,SMS96VL,CurrentFace,6700000.0
4/6/2025 13:45,SMS96VL,CurrentFace,17100000.0
4/6/2025 9:56,SMS96VL,CurrentFace,8600000.0
4/6/2025 13:54,QVT19PV,TradePrice,117.2
4/6/2025 14:10,QVT19PV,TradePrice,120.2
4/6/2025 11:39,QVT19PV,Spread,3.0
4/6/2025 11:12,QVT19PV,Yield,6.43
4/6/2025 14:12,QVT19PV,Yield,6.36
4/6/2025 14:37,QVT19PV,Yield,8.53
4/6/2025 13:30,QVT19PV,Mark,84.2
4/6/2025 10:44,QVT19PV,Mark,76.5
4/6/2025 10:58,QVT19PV,Mark,109.7
4/6/2025 13:15,QVT19PV,CurrentFace,9400000.0
4/6/2025 11:35,QVT19PV,CurrentFace,13700000.0
4/6/2025 13:02,QVT19PV,CurrentFace,2200000.0
4/6/2025 10:43,GNM22AD,TradePrice,89.1
4/6/2025 13:01,GNM22AD,TradePrice,97.6
4/6/2025 9:44,GNM22AD,TradePrice,119.1
4/6/2025 10:07,GNM22AD,Spread,12.0
4/6/2025 13:48,GNM22AD,Spread,9.0
4/6/2025 13:02,GNM22AD,Spread,3.0
4/6/2025 9:41,GNM22AD,Spread,8.0
4/6/2025 9:54,GNM22AD,Yield,0.98
4/6/2025 11:46,GNM22AD,Mark,110.8
4/6/2025 12:08,GNM22AD,CurrentFace,3200000.0
4/6/2025 12:05,HFZ87VS,TradePrice,105.0
4/6/2025 9:36,HFZ87VS,TradePrice,91.0
4/6/2025 12:57,HFZ87VS,TradePrice,118.6
4/6/2025 11:21,HFZ87VS,TradePrice,91.4
4/6/2025 9:58,HFZ87VS,Spread,6.0
4/6/2025 12:53,HFZ87VS,Spread,1.0
4/6/2025 11:59,HFZ87VS,Spread,11.0
4/6/2025 13:35,HFZ87VS,Yield,6.1
4/6/2025 12:34,HFZ87VS,Mark,89.1
4/6/2025 14:30,HFZ87VS,Mark,80.6
4/6/2025 14:29,HFZ87VS,Mark,116.4
4/6/2025 13:01,HFZ87VS,CurrentFace,15300000.0
4/6/2025 11:51,HFZ87VS,CurrentFace,5000000.0
4/6/2025 12:27,KMO73NI,TradePrice,88.0
4/6/2025 9:46,KMO73NI,Spread,11.0
4/6/2025 11:45,KMO73NI,Spread,11.0
4/6/2025 12:50,KMO73NI,Spread,5.0
4/6/2025 11:32,KMO73NI,Spread,8.0
4/6/2025 12:40,KMO73NI,Yield,1.55
4/6/2025 12:54,KMO73NI,Mark,114.8
4/6/2025 10:56,KMO73NI,Mark,83.5
4/6/2025 13:17,KMO73NI,CurrentFace,5000000.0
4/6/2025 14:06,KMO73NI,CurrentFace,9500000.0
4/6/2025 9:36,FRH21QB,TradePrice,94.2
4/6/2025 9:38,FRH21QB,TradePrice,117.8
4/6/2025 11:22,FRH21QB,TradePrice,122.3
4/6/2025 13:29,FRH21QB,Spread,5.0
4/6/2025 14:56,FRH21QB,Spread,8.0
4/6/2025 10:34,FRH21QB,Spread,11.0
4/6/2025 14:37,FRH21QB,Spread,12.0
4/6/2025 10:37,FRH21QB,Yield,0.37
4/6/2025 9:52,FRH21QB,Mark,79.1
4/6/2025 14:31,FRH21QB,Mark,113.7
4/6/2025 10:45,FRH21QB,Mark,104.9
4/6/2025 10:31,FRH21QB,CurrentFace,16100000.0
4/6/2025 11:12,FRH21QB,CurrentFace,11800000.0
4/6/2025 9:34,FRH21QB,CurrentFace,8800000.0
4/6/2025 14:13,YLI49FV,TradePrice,123.7
4/6/2025 14:06,YLI49FV,TradePrice,109.4
4/6/2025 13:15,YLI49FV,TradePrice,108.8
4/6/2025 10:38,YLI49FV,TradePrice,89.9
4/6/2025 11:47,YLI49FV,Spread,9.0
4/6/2025 14:10,YLI49FV,Spread,8.0
4/6/2025 12:17,YLI49FV,Spread,11.0
4/6/2025 14:36,YLI49FV,Spread,8.0
4/6/2025 13:13,YLI49FV,Yield,7.6
4/6/2025 10:16,YLI49FV,Mark,106.3
4/6/2025 9:51,YLI49FV,Mark,89.7
4/6/2025 11:00,YLI49FV,Mark,114.8
4/6/2025 10:22,YLI49FV,CurrentFace,4900000.0
4/6/2025 11:59,UGH42CD,TradePrice,104.6
4/6/2025 10:44,UGH42CD,Spread,10.0
4/6/2025 13:08,UGH42CD,Spread,11.0
4/6/2025 10:37,UGH42CD,Yield,1.63
4/6/2025 13:36,UGH42CD,Yield,1.54
4/6/2025 9:43,UGH42CD,Mark,114.4
